"Taxonomy","k","p","c","o","f","g","s","RE-HU_8_SCAT","NE-FL_NA_1_SCAT","PE-PO_11_SCAT","PE-PO_11_R_SCAT","PE-PO_26_SCAT","RE-HU_8_SWAB","NE-FL_NA_1_SWAB","PE-PO_11_SWAB","PE-PO_11_R_SWAB","PE-PO_26_SWAB"
"k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Togniniales;f__Togniniaceae;g__Distoseptispora-Phaeoacremonium;s__NA","Fungi","Ascomycota","Sordariomycetes","Togniniales","Togniniaceae","Distoseptispora-Phaeoacremonium",NA,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Togniniales;f__Togniniaceae;g__Phaeoacremonium;s__angustius-austroafricanum","Fungi","Ascomycota","Sordariomycetes","Togniniales","Togniniaceae","Phaeoacremonium","angustius-austroafricanum",0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Togniniales;f__Togniniaceae;g__Phaeoacremonium;s__argentinense","Fungi","Ascomycota","Sordariomycetes","Togniniales","Togniniaceae","Phaeoacremonium","argentinense",0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Togniniales;f__Togniniaceae;g__Phaeoacremonium;s__fuscum","Fungi","Ascomycota","Sordariomycetes","Togniniales","Togniniaceae","Phaeoacremonium","fuscum",0,0,18,0,0,0,0,0,0,0
"k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Togniniales;f__Togniniaceae;g__Phaeoacremonium;s__griseo-olivaceum-minimum","Fungi","Ascomycota","Sordariomycetes","Togniniales","Togniniaceae","Phaeoacremonium","griseo-olivaceum-minimum",0,30,0,0,0,0,0,0,0,0
"k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Togniniales;f__Togniniaceae;g__Phaeoacremonium;s__occidentale","Fungi","Ascomycota","Sordariomycetes","Togniniales","Togniniaceae","Phaeoacremonium","occidentale",0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Togniniales;f__Togniniaceae;g__Phaeoacremonium;s__parasiticum","Fungi","Ascomycota","Sordariomycetes","Togniniales","Togniniaceae","Phaeoacremonium","parasiticum",0,0,25,0,0,0,0,0,0,0
"k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Trichosphaeriales;f__Trichosphaeriaceae;g__NA;s__NA","Fungi","Ascomycota","Sordariomycetes","Trichosphaeriales","Trichosphaeriaceae",NA,NA,110,0,2708,5187,0,0,0,0,0,0
"k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Trichosphaeriales;f__Trichosphaeriaceae;g__Nigrospora;s__NA","Fungi","Ascomycota","Sordariomycetes","Trichosphaeriales","Trichosphaeriaceae","Nigrospora",NA,63,0,316,735,0,445,0,0,0,0
"k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Trichosphaeriales;f__Trichosphaeriaceae;g__Nigrospora;s__oryzae","Fungi","Ascomycota","Sordariomycetes","Trichosphaeriales","Trichosphaeriaceae","Nigrospora","oryzae",634,0,20862,30121,64,3063,0,20227,14487,0
"k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Amphisphaeriaceae;g__NA;s__NA","Fungi","Ascomycota","Sordariomycetes","Xylariales","Amphisphaeriaceae",NA,NA,0,17,0,0,0,0,181,0,0,0
"k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Apiosporaceae;g__Arthrinium;s__phaeospermum","Fungi","Ascomycota","Sordariomycetes","Xylariales","Apiosporaceae","Arthrinium","phaeospermum",0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Apiosporaceae;g__Arthrinium;s__pseudosinense","Fungi","Ascomycota","Sordariomycetes","Xylariales","Apiosporaceae","Arthrinium","pseudosinense",0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Apiosporaceae;g__NA;s__NA","Fungi","Ascomycota","Sordariomycetes","Xylariales","Apiosporaceae",NA,NA,0,0,0,0,0,0,0,0,0,0
